,Unnamed: 0,dataset,n_samples,n_clusters,algorithm,algorithm_params,vectorizer_name,vectorizer_params,vectorizer_time,run,algorithm_time,total_time,ami,ari,homogeneity,completeness,v-measure,micro_pr,macro_pr,weighted_pr,micro_rc,macro_rc,weighted_rc,micro_f1,macro_f1,weighted_f1
139,139,BBC News,2225,5,K-Means,{},GloVe,{},5.373144149780273,9,0.1324849128723144,5.505629062652588,0.7451790897367573,0.7590418570994009,0.7450276528912088,0.7464800885143954,0.7457531635092753,0.8961797752808989,0.9040255603183359,0.9073855888763241,0.8961797752808989,0.8962536716413432,0.8961797752808989,0.8961797752808989,0.8970854842669423,0.8988547067264496
140,140,BBC News,2225,5,K-Means,{},S-Bert,{},175.44120478630066,0,0.2494163513183593,175.69062113761902,0.8687634169385607,0.8971582571389072,0.8692076207906585,0.8689098866272537,0.8690587282084846,0.9559550561797753,0.9544707588219794,0.9563233628501392,0.9559550561797753,0.954831611004208,0.9559550561797753,0.9559550561797753,0.9545155448050998,0.956009872719445
141,141,BBC News,2225,5,K-Means,{},S-Bert,{},175.44120478630066,1,0.243743896484375,175.68494868278503,0.8724516677315466,0.9003445786733055,0.8727786528255872,0.8726987835569746,0.8727387163639585,0.9573033707865168,0.9559833473085366,0.9576621517057131,0.9573033707865168,0.9559879325643645,0.9573033707865168,0.9573033707865168,0.9558354936274807,0.9573409777629418
142,142,BBC News,2225,5,K-Means,{},S-Bert,{},175.44120478630066,2,0.2326180934906005,175.67382287979126,0.8712951181771104,0.899980151273563,0.871685816353654,0.8714837049194106,0.8715847489196478,0.9573033707865168,0.9560016465984166,0.9576734779627666,0.9573033707865168,0.9562021372911145,0.9573033707865168,0.9573033707865168,0.9559569907368897,0.9573506951690987
143,143,BBC News,2225,5,K-Means,{},S-Bert,{},175.44120478630066,3,0.2243499755859375,175.6655547618866,0.8747418709410951,0.9026611062114979,0.8751210870546838,0.8749264278947534,0.875023746648673,0.9586516853932584,0.9575893184542139,0.95908451733316,0.9586516853932584,0.9577562966486258,0.9586516853932584,0.9586516853932584,0.9575024780540723,0.9587073016208227
144,144,BBC News,2225,5,K-Means,{},S-Bert,{},175.44120478630066,4,0.2308809757232666,175.67208576202393,0.8704254680085902,0.8990649693264983,0.8708051425518288,0.8706289956303834,0.8707170601824322,0.9568539325842697,0.9555478580596969,0.9572652207052521,0.9568539325842697,0.9556840025760887,0.9568539325842697,0.9568539325842697,0.9554555472883569,0.9569080845970312
145,145,BBC News,2225,5,K-Means,{},S-Bert,{},175.44120478630066,5,0.2281770706176757,175.6693818569183,0.8692121583690755,0.8980618395865376,0.8697294477626184,0.8692835351915805,0.8695064343073075,0.9564044943820225,0.9548524396598014,0.9567906497141035,0.9564044943820225,0.9554757235715148,0.9564044943820225,0.9564044943820225,0.9550248151607675,0.9564621630495478
146,146,BBC News,2225,5,K-Means,{},S-Bert,{},175.44120478630066,6,0.2235519886016845,175.66475677490234,0.8710056667421178,0.899244598227454,0.8713741425917957,0.871217784638136,0.8712959566001826,0.9568539325842697,0.9554671477401436,0.9572124967613312,0.9568539325842697,0.9555965431318793,0.9568539325842697,0.9568539325842697,0.9553893927514089,0.9568986814919487
147,147,BBC News,2225,5,K-Means,{},S-Bert,{},175.44120478630066,7,0.2317321300506591,175.67293691635132,0.8730730237066466,0.9000829013464058,0.8735071738077059,0.8732101523757757,0.873358637838161,0.9573033707865168,0.9559676490408823,0.957830707280618,0.9573033707865168,0.9562893519477574,0.9573033707865168,0.9573033707865168,0.9559193954527325,0.9573678505845541
148,148,BBC News,2225,5,K-Means,{},S-Bert,{},175.44120478630066,8,0.2514848709106445,175.6926896572113,0.8699832733685897,0.8982219154262374,0.8703593246566123,0.8701924157678325,0.8702758622094217,0.9564044943820225,0.9550638698163721,0.956827192626924,0.9564044943820225,0.9551844820286218,0.9564044943820225,0.9564044943820225,0.9549572844509902,0.9564568237801633
149,149,BBC News,2225,5,K-Means,{},S-Bert,{},175.44120478630066,9,0.2334780693054199,175.67468285560608,0.8728962056741673,0.90106128686859,0.8732380073349446,0.8731264970580271,0.8731822486363638,0.957752808988764,0.9565778697150369,0.9581962486356397,0.957752808988764,0.9565749125560407,0.957752808988764,0.957752808988764,0.9564070463893293,0.9578175576615322
150,150,AG NEWS,127600,4,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",3.076880931854248,0,3.2012288570404053,6.278109788894653,0.676112832874535,0.7178308031745835,0.6759839293090281,0.6762582749541802,0.6761210743017033,0.8811677115987461,0.8803177916402223,0.8803177916402223,0.8811677115987461,0.8811677115987461,0.8811677115987461,0.8811677115987461,0.8804922154884853,0.8804922154884852
151,151,AG NEWS,127600,4,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",3.076880931854248,1,2.769247055053711,5.846127986907959,0.6640219946050757,0.7070361744171907,0.6639037210596889,0.6641574145755816,0.6640305435866725,0.8762774294670846,0.8752145868705845,0.8752145868705845,0.8762774294670846,0.8762774294670846,0.8762774294670846,0.8762774294670848,0.8755119543475971,0.8755119543475971
152,152,AG NEWS,127600,4,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",3.076880931854248,2,2.5341989994049072,5.611079931259155,0.6634302461951459,0.7068750995964548,0.6633122045407576,0.6635654642636062,0.6634388102324755,0.8763322884012539,0.8754009943972632,0.8754009943972633,0.8763322884012539,0.8763322884012539,0.8763322884012539,0.8763322884012539,0.8756327680299675,0.8756327680299675
153,153,AG NEWS,127600,4,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",3.076880931854248,3,2.809742212295532,5.88662314414978,0.6156045567288647,0.6524411623636054,0.6139768140165979,0.6172606682343151,0.6156143619140213,0.8500705329153605,0.8507862542489921,0.8507862542489921,0.8500705329153605,0.8500705329153605,0.8500705329153605,0.8500705329153605,0.8472892286966616,0.8472892286966616
154,154,AG NEWS,127600,4,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",3.076880931854248,4,2.7623989582061768,5.839279890060425,0.6237376105352351,0.6624425571226866,0.6223480003560057,0.6251527138898431,0.6237472042517809,0.8547570532915361,0.8543819273123319,0.8543819273123318,0.8547570532915361,0.8547570532915361,0.8547570532915361,0.8547570532915361,0.8519146135094569,0.851914613509457
155,155,AG NEWS,127600,4,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",3.076880931854248,5,2.64847993850708,5.725360870361328,0.6632477537674358,0.7043659554169553,0.6631271487907471,0.6633855465076473,0.663256322481937,0.8745846394984326,0.8735324897668355,0.8735324897668355,0.8745846394984326,0.8745846394984326,0.8745846394984326,0.8745846394984326,0.8738215353530345,0.8738215353530343
156,156,AG NEWS,127600,4,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",3.076880931854248,6,2.4045329093933105,5.481413841247559,0.6710696379904358,0.7148950233370744,0.6708433237283835,0.6713128584788515,0.6710780089735029,0.8802037617554859,0.8794763747939301,0.87947637479393,0.8802037617554859,0.880203761755486,0.8802037617554859,0.8802037617554859,0.8794083476148856,0.8794083476148856
157,157,AG NEWS,127600,4,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",3.076880931854248,7,2.557937860488892,5.63481879234314,0.6674836444040748,0.7103100536587524,0.6672861949209532,0.6676981447954584,0.6674921062983968,0.8779937304075235,0.8772159333845246,0.8772159333845247,0.8779937304075235,0.8779937304075236,0.8779937304075235,0.8779937304075235,0.877229874936071,0.877229874936071
158,158,AG NEWS,127600,4,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",3.076880931854248,8,3.019340991973877,6.096221923828125,0.6642170530920581,0.7038235126116659,0.6641684559912868,0.6642827462680513,0.6642255962133171,0.8742084639498433,0.87350043413638,0.8735004341363799,0.8742084639498433,0.8742084639498433,0.8742084639498433,0.8742084639498432,0.8737501909595031,0.8737501909595031
159,159,AG NEWS,127600,4,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",3.076880931854248,9,2.1495521068573,5.226433038711548,0.6658726144027255,0.707540060977879,0.6657129257831822,0.6660493928627387,0.6658811168190939,0.8762695924764891,0.875184171775266,0.875184171775266,0.8762695924764891,0.8762695924764891,0.8762695924764891,0.8762695924764891,0.8754184190046475,0.8754184190046476
160,160,AG NEWS,127600,4,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",3.076880931854248,0,1.4861721992492676,4.563053131103516,0.028428846220170483,0.0026322321322877554,0.020778078168035976,0.045167661609482955,0.028462709092518836,0.2819278996865204,0.1562896662800054,0.1562896662800054,0.2819278996865204,0.2819278996865204,0.2819278996865204,0.2819278996865204,0.17229352215186766,0.17229352215186766
161,161,AG NEWS,127600,4,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",3.076880931854248,1,1.4858989715576172,4.562779903411865,0.0302161988852047,0.007805012442971963,0.024732846699988056,0.03892327831274749,0.030246373789719422,0.2982993730407523,0.3134723961677241,0.3134723961677241,0.2982993730407523,0.2982993730407523,0.2982993730407523,0.2982993730407523,0.21610830992666474,0.21610830992666474
162,162,AG NEWS,127600,4,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",3.076880931854248,2,1.3080036640167236,4.384884595870972,0.02088203046435448,0.0026277053399510145,0.015761585703734197,0.03107581852729374,0.0209150863534472,0.28185736677115986,0.15662729505426726,0.15662729505426726,0.28185736677115986,0.28185736677115986,0.28185736677115986,0.28185736677115986,0.17190474704534853,0.17190474704534853
163,163,AG NEWS,127600,4,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",3.076880931854248,3,1.4558799266815186,4.532760858535767,0.044285123763778356,0.0046376362215711795,0.030385883420505834,0.08186166381468164,0.0443205938045084,0.29537617554858936,0.34703541479927386,0.34703541479927386,0.29537617554858936,0.2953761755485893,0.29537617554858936,0.29537617554858936,0.20889084427185595,0.20889084427185595
164,164,AG NEWS,127600,4,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",3.076880931854248,4,1.601362228393555,4.678243160247803,0.02088121592799704,0.002627447843981753,0.015761116699247797,0.03107404408422623,0.020914271540277262,0.28185736677115986,0.15662337404059123,0.15662337404059123,0.28185736677115986,0.28185736677115986,0.28185736677115986,0.28185736677115986,0.17190415865365666,0.17190415865365666
165,165,AG NEWS,127600,4,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",3.076880931854248,5,1.5025148391723633,4.579395771026611,0.020876992973773992,0.0026264102105048787,0.01575735520342716,0.031070026761925877,0.02091004994598625,0.28184952978056427,0.15662639756769314,0.15662639756769314,0.28184952978056427,0.28184952978056427,0.28184952978056427,0.28184952978056427,0.17189683055069216,0.17189683055069216
166,166,AG NEWS,127600,4,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",3.076880931854248,6,1.5043540000915527,4.581234931945801,0.0233897348841063,0.007661883615203532,0.01964593920256608,0.028986895122357918,0.02341935390564522,0.29772727272727273,0.26134023008731055,0.2613402300873106,0.29772727272727273,0.29772727272727273,0.29772727272727273,0.29772727272727273,0.22219032770373476,0.22219032770373479
167,167,AG NEWS,127600,4,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",3.076880931854248,7,1.6502928733825684,4.727173805236816,0.02338738512782281,0.007660335211773703,0.01964426503021149,0.028983339091566106,0.023417003772152972,0.2977115987460815,0.26133150142901546,0.26133150142901546,0.2977115987460815,0.2977115987460815,0.2977115987460815,0.2977115987460815,0.22218066363993325,0.22218066363993322
168,168,AG NEWS,127600,4,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",3.076880931854248,8,1.648324966430664,4.725205898284912,0.020876992973773992,0.0026264102105048787,0.01575735520342716,0.031070026761925877,0.02091004994598625,0.28184952978056427,0.15662639756769314,0.15662639756769314,0.28184952978056427,0.28184952978056427,0.28184952978056427,0.28184952978056427,0.17189683055069216,0.17189683055069216
169,169,AG NEWS,127600,4,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",3.076880931854248,9,1.604292869567871,4.681173801422119,0.023388558605734626,0.00766110904771624,0.019645100953420612,0.028985115342522044,0.023418177438700557,0.29771943573667714,0.26133586573016593,0.26133586573016593,0.29771943573667714,0.29771943573667714,0.29771943573667714,0.29771943573667714,0.22218549568397578,0.22218549568397578
170,170,AG NEWS,127600,4,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",3.125962018966675,0,3.117511034011841,6.243473052978516,0.03832874660043833,0.011252625789695497,0.030684751264753736,0.05115332473433699,0.03835933400623311,0.3181818181818182,0.30683987739665647,0.3068398773966565,0.3181818181818182,0.31818181818181823,0.3181818181818182,0.3181818181818182,0.25275555374286873,0.25275555374286873
171,171,AG NEWS,127600,4,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",3.125962018966675,1,2.606467962265014,5.7324299812316895,0.038384517876857795,0.011281331462756557,0.030723720611343968,0.05124340320840308,0.0384151091311107,0.31822100313479623,0.30697321309630704,0.30697321309630704,0.31822100313479623,0.3182210031347963,0.31822100313479623,0.31822100313479623,0.2527985478969138,0.2527985478969138
172,172,AG NEWS,127600,4,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",3.125962018966675,2,2.5730068683624268,5.698968887329102,0.03839258357956316,0.011287109688982291,0.03072982733197161,0.05125511987724944,0.038423174919852365,0.31823667711598747,0.3069848179549549,0.3069848179549549,0.31823667711598747,0.31823667711598747,0.31823667711598747,0.31823667711598747,0.2528082940071929,0.2528082940071929
173,173,AG NEWS,127600,4,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",3.125962018966675,3,2.6299140453338623,5.755876064300537,0.03835985842974177,0.011266385147818147,0.030705601887778412,0.051206046202476416,0.038390448870176966,0.31816614420062694,0.3069257010129068,0.3069257010129067,0.31816614420062694,0.31816614420062694,0.31816614420062694,0.31816614420062694,0.2527627939102965,0.25276279391029655
174,174,AG NEWS,127600,4,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",3.125962018966675,4,2.576545238494873,5.702507257461548,0.019528349945205047,0.0018021900946920734,0.01375548117832953,0.033862515418115705,0.019563829928937265,0.27621473354231973,0.2335173723553951,0.23351737235539513,0.27621473354231973,0.2762147335423198,0.27621473354231973,0.27621473354231973,0.16252939802525995,0.16252939802525995
175,175,AG NEWS,127600,4,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",3.125962018966675,5,2.7239129543304443,5.849874973297119,0.03835077073047215,0.011263661852960814,0.0306998207172036,0.051189784621533514,0.03838135997683099,0.31816614420062694,0.3069053871510737,0.3069053871510737,0.31816614420062694,0.31816614420062694,0.31816614420062694,0.31816614420062694,0.25276052048808617,0.25276052048808617
176,176,AG NEWS,127600,4,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",3.125962018966675,6,2.995978116989136,6.1219401359558105,0.03835421518031866,0.011266067383914845,0.030702763499460453,0.051193855634103794,0.038384804129606154,0.31821316614420064,0.30689755716116013,0.30689755716116013,0.31821316614420064,0.31821316614420064,0.31821316614420064,0.31821316614420064,0.2527775929334672,0.2527775929334672
177,177,AG NEWS,127600,4,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",3.125962018966675,7,2.7210187911987305,5.846980810165405,0.0383233412966073,0.011245750863217607,0.03066888633105127,0.051178264150985406,0.038353940402887206,0.3181739811912226,0.3069790537252364,0.3069790537252364,0.3181739811912226,0.3181739811912226,0.3181739811912226,0.3181739811912226,0.25273337131181206,0.25273337131181206
178,178,AG NEWS,127600,4,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",3.125962018966675,8,2.864370822906494,5.990332841873169,0.038388142604725034,0.011284848195107661,0.030726619511959295,0.05124823821959757,0.038418733743666805,0.31822100313479623,0.30697321309630704,0.30697321309630704,0.31822100313479623,0.3182210031347963,0.31822100313479623,0.31822100313479623,0.2527985478969138,0.2527985478969138
179,179,AG NEWS,127600,4,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",3.125962018966675,9,3.530161142349243,6.656123161315918,0.04787811821286703,0.003305498700680401,0.03326489920240064,0.08561205875042327,0.04791301113161065,0.2921394984326019,0.31518979543312,0.31518979543311987,0.2921394984326019,0.2921394984326019,0.2921394984326019,0.2921394984326019,0.20798729871279598,0.20798729871279598
180,180,AG NEWS,127600,4,K-Means,{},GloVe,{},19.107324838638306,0,8.061508178710938,27.168833017349243,0.5325027161209446,0.553992262203634,0.5287442294338974,0.536339319353692,0.5325146941750853,0.8010658307210031,0.8116549793065841,0.811654979306584,0.8010658307210031,0.8010658307210031,0.8010658307210031,0.8010658307210031,0.7981769675611524,0.7981769675611524
181,181,AG NEWS,127600,4,K-Means,{},GloVe,{},19.107324838638306,1,6.837560176849365,25.94488501548767,0.5324691912777257,0.5540558987305283,0.5287265413104771,0.5362895049912879,0.5324811698373405,0.8011206896551725,0.8116559025696848,0.8116559025696848,0.8011206896551725,0.8011206896551725,0.8011206896551725,0.8011206896551726,0.7982376720794879,0.7982376720794878
182,182,AG NEWS,127600,4,K-Means,{},GloVe,{},19.107324838638306,2,5.99056887626648,25.097893714904785,0.5324883792908466,0.5540976206868864,0.5287449612721917,0.5363094802558505,0.5325003573731827,0.8011363636363636,0.811664829172814,0.8116648291728141,0.8011363636363636,0.8011363636363635,0.8011363636363636,0.8011363636363636,0.7982472248947583,0.7982472248947582
183,183,AG NEWS,127600,4,K-Means,{},GloVe,{},19.107324838638306,3,6.696356773376465,25.80368161201477,0.5325871363637557,0.554410608687983,0.5288728131682026,0.5363782909266439,0.5325991112410415,0.8013244514106583,0.8117350456788693,0.8117350456788692,0.8013244514106583,0.8013244514106582,0.8013244514106583,0.8013244514106583,0.7984391408885687,0.7984391408885687
184,184,AG NEWS,127600,4,K-Means,{},GloVe,{},19.107324838638306,4,7.094780921936035,26.20210576057434,0.5325760188651133,0.5544292767925556,0.5288637268855886,0.5363650857735348,0.5325879939829855,0.8013322884012539,0.8117283321651676,0.8117283321651676,0.8013322884012539,0.8013322884012539,0.8013322884012539,0.8013322884012539,0.7984435632570083,0.7984435632570082
185,185,AG NEWS,127600,4,K-Means,{},GloVe,{},19.107324838638306,5,6.569626808166504,25.67695164680481,0.5324168435450983,0.5539766702678545,0.5286746940452483,0.5362366504417364,0.5324288234429614,0.8010815047021943,0.8116229697308677,0.8116229697308677,0.8010815047021943,0.8010815047021944,0.8010815047021943,0.8010815047021943,0.7982030529356742,0.7982030529356742
186,186,AG NEWS,127600,4,K-Means,{},GloVe,{},19.107324838638306,6,8.009536981582642,27.116861820220947,0.5325288197991825,0.5544639041239314,0.5288251830294971,0.5363089913165919,0.5325407959377114,0.8013479623824451,0.8116996168045435,0.8116996168045434,0.8013479623824451,0.8013479623824451,0.8013479623824451,0.8013479623824451,0.798452359511291,0.798452359511291
187,187,AG NEWS,127600,4,K-Means,{},GloVe,{},19.107324838638306,7,7.531773805618286,26.639098644256592,0.5325288197991825,0.5544639041239314,0.5288251830294971,0.5363089913165919,0.5325407959377114,0.8013479623824451,0.8116996168045435,0.8116996168045434,0.8013479623824451,0.8013479623824451,0.8013479623824451,0.8013479623824451,0.798452359511291,0.798452359511291
188,188,AG NEWS,127600,4,K-Means,{},GloVe,{},19.107324838638306,8,6.297289133071899,25.404613971710205,0.5325075878533965,0.5539718488902942,0.5287520184340841,0.5363411885495047,0.5325195657158217,0.8010658307210031,0.8116561883410028,0.8116561883410028,0.8010658307210031,0.801065830721003,0.8010658307210031,0.8010658307210031,0.7981857042796394,0.7981857042796395
189,189,AG NEWS,127600,4,K-Means,{},GloVe,{},19.107324838638306,9,5.622157096862793,24.7294819355011,0.5324698168479507,0.5541931080512948,0.5287383454423623,0.5362786297934266,0.532481795138142,0.8011833855799373,0.8116472620441352,0.8116472620441353,0.8011833855799373,0.8011833855799373,0.8011833855799373,0.8011833855799374,0.7982845149637336,0.7982845149637336
190,190,AG NEWS,127600,4,K-Means,{},S-Bert,{},2297.508441925049,0,11.540464878082275,2309.048906803131,0.5979424882609056,0.632926127099091,0.5974166833222236,0.5984897312184473,0.5979527258648618,0.8387774294670847,0.8376339450967547,0.8376339450967547,0.8387774294670847,0.8387774294670847,0.8387774294670847,0.8387774294670847,0.8371759831535968,0.8371759831535968
191,191,AG NEWS,127600,4,K-Means,{},S-Bert,{},2297.508441925049,1,11.653931140899658,2309.1623730659485,0.5975730183468007,0.6321944936816487,0.5970206797737571,0.598146913141209,0.5975832658199367,0.8383542319749216,0.8372635322286234,0.8372635322286233,0.8383542319749216,0.8383542319749215,0.8383542319749216,0.8383542319749216,0.8367307987754516,0.8367307987754516
192,192,AG NEWS,127600,4,K-Means,{},S-Bert,{},2297.508441925049,2,11.642028093338013,2309.150470018387,0.5975629759443372,0.6321805556744926,0.5970103876062814,0.5981371219864047,0.5975732236776513,0.8383463949843261,0.837256052426905,0.837256052426905,0.8383463949843261,0.838346394984326,0.8383463949843261,0.8383463949843261,0.836722672120773,0.8367226721207729
193,193,AG NEWS,127600,4,K-Means,{},S-Bert,{},2297.508441925049,3,11.228703022003174,2308.737144947052,0.5978864941031788,0.6329715099516529,0.5973722567297391,0.5984221309015343,0.5978967329354937,0.8387931034482758,0.8376206232492625,0.8376206232492625,0.8387931034482758,0.8387931034482758,0.8387931034482758,0.8387931034482758,0.8371979532221903,0.8371979532221903
194,194,AG NEWS,127600,4,K-Means,{},S-Bert,{},2297.508441925049,4,12.133335828781128,2309.64177775383,0.5973075390354139,0.6321786059976171,0.5967870560081292,0.5978494742767535,0.5973177927257067,0.8382836990595611,0.8371326613097085,0.8371326613097085,0.8382836990595611,0.8382836990595611,0.8382836990595611,0.8382836990595611,0.8366834299737452,0.8366834299737453
195,195,AG NEWS,127600,4,K-Means,{},S-Bert,{},2297.508441925049,5,11.34593629837036,2308.854378223419,0.5976027113819515,0.6322119495002334,0.5970502846667892,0.5981766930854887,0.5976129580999979,0.8383620689655172,0.8372730985320334,0.8372730985320334,0.8383620689655172,0.8383620689655172,0.8383620689655172,0.8383620689655172,0.836739477318361,0.8367394773183611
196,196,AG NEWS,127600,4,K-Means,{},S-Bert,{},2297.508441925049,6,12.63798713684082,2310.1464290618896,0.5978977697342767,0.6328934710504803,0.5973716430541781,0.5984453379565422,0.5979080084831269,0.8387617554858934,0.8376160702099161,0.8376160702099162,0.8387617554858934,0.8387617554858935,0.8387617554858934,0.8387617554858934,0.8371584705558474,0.8371584705558474
197,197,AG NEWS,127600,4,K-Means,{},S-Bert,{},2297.508441925049,7,11.049943685531616,2308.5583856105804,0.5972717742849839,0.6321410667518791,0.5967510135229629,0.5978139901430739,0.5972820288912818,0.83826802507837,0.8371157995804778,0.8371157995804778,0.83826802507837,0.8382680250783698,0.83826802507837,0.83826802507837,0.8366669738869078,0.8366669738869079
198,198,AG NEWS,127600,4,K-Means,{},S-Bert,{},2297.508441925049,8,9.587245225906372,2307.095687150955,0.5978404757237047,0.6328836846079854,0.5973266652982506,0.5983756864779788,0.5978507157211536,0.838730407523511,0.8375582640339162,0.8375582640339162,0.838730407523511,0.8387304075235109,0.838730407523511,0.838730407523511,0.8371358115670603,0.8371358115670603
199,199,AG NEWS,127600,4,K-Means,{},S-Bert,{},2297.508441925049,9,11.376305103302002,2308.884747028351,0.5975536356211928,0.6321900220519068,0.5970033096950778,0.598125511136373,0.5975638835536613,0.8383542319749216,0.8372585253956522,0.8372585253956523,0.8383542319749216,0.8383542319749216,0.8383542319749216,0.8383542319749216,0.836731923265038,0.836731923265038
200,200,Yahoo! Answers,1460000,10,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",74.59512400627136,0,153.27729082107544,227.8724148273468,0.398637945289939,0.3453541423679905,0.3968264503869,0.40048074499480335,0.39864522333454416,0.5888671232876712,0.5915738045256974,0.5915738045256975,0.5888671232876712,0.5888671232876712,0.5888671232876712,0.5888671232876712,0.5845352037257815,0.5845352037257814
201,201,Yahoo! Answers,1460000,10,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",74.59512400627136,1,150.06758618354797,224.6627101898193,0.38792554508883403,0.325133924554633,0.38633564805225507,0.389543513783434,0.3879329494711867,0.5736931506849315,0.5329095154396715,0.5329095154396715,0.5736931506849315,0.5736931506849315,0.5736931506849315,0.5736931506849315,0.5432884668222504,0.5432884668222505
202,202,Yahoo! Answers,1460000,10,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",74.59512400627136,2,135.48397827148438,210.0791022777557,0.3781722182854544,0.3109583141945996,0.37396048800735343,0.38249539775795227,0.37817979421607384,0.5404780821917808,0.448886254755796,0.44888625475579597,0.5404780821917808,0.540478082191781,0.5404780821917808,0.5404780821917808,0.4835143620540996,0.48351436205409953
203,203,Yahoo! Answers,1460000,10,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",74.59512400627136,3,142.02370500564575,216.61882901191711,0.3872788458168518,0.32003794418822934,0.38517789893245347,0.3894178453091654,0.3872862679095734,0.5706198630136986,0.5320618491960657,0.5320618491960658,0.5706198630136986,0.5706198630136986,0.5706198630136986,0.5706198630136986,0.5404446262751221,0.5404446262751222
204,204,Yahoo! Answers,1460000,10,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",74.59512400627136,4,135.86315608024597,210.45828008651733,0.38911088003790456,0.32768347746211424,0.3873398058648489,0.3909131479963759,0.38911827344489114,0.5749191780821917,0.536232391225491,0.536232391225491,0.5749191780821917,0.5749191780821918,0.5749191780821917,0.5749191780821917,0.5453356286533221,0.5453356286533221
205,205,Yahoo! Answers,1460000,10,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",74.59512400627136,5,132.50808906555176,207.10321307182312,0.381168739155272,0.3092279008922237,0.37824374287038864,0.38415458820136533,0.38117625225609736,0.5334883561643836,0.4963668894197598,0.4963668894197598,0.5334883561643836,0.5334883561643836,0.5334883561643836,0.5334883561643836,0.5019146743144283,0.5019146743144283
206,206,Yahoo! Answers,1460000,10,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",74.59512400627136,6,133.5481300354004,208.14325404167172,0.389585178232675,0.3257347635138044,0.3879163178401036,0.39128335948663845,0.3895925639109684,0.5755315068493151,0.535016999628693,0.5350169996286929,0.5755315068493151,0.5755315068493151,0.5755315068493151,0.5755315068493151,0.5456562749820265,0.5456562749820265
207,207,Yahoo! Answers,1460000,10,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",74.59512400627136,7,143.80286288261414,218.3979868888855,0.3847985855661724,0.3186379367870551,0.3829725313385719,0.3866571743186177,0.3848060326168809,0.5686753424657535,0.530208656661422,0.530208656661422,0.5686753424657535,0.5686753424657534,0.5686753424657535,0.5686753424657535,0.5385051270772644,0.5385051270772644
208,208,Yahoo! Answers,1460000,10,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",74.59512400627136,8,131.89782619476318,206.49295020103452,0.3938645983158791,0.3314012215912705,0.39195407799655996,0.39580865550256283,0.39387193639247675,0.5797143835616438,0.5404140701857718,0.540414070185772,0.5797143835616438,0.5797143835616438,0.5797143835616438,0.5797143835616438,0.5500268726170189,0.5500268726170189
209,209,Yahoo! Answers,1460000,10,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",74.59512400627136,9,142.16998600959778,216.76511001586917,0.3864207546907264,0.32330748878702514,0.3848767326939761,0.38799217873882275,0.3864281765117925,0.5718993150684931,0.5314885167422612,0.5314885167422612,0.5718993150684931,0.5718993150684932,0.5718993150684931,0.5718993150684931,0.5417559380087922,0.5417559380087922
